"","Assoc","Beta0","Beta1","Sigma","A11","A22","SE0","SE1","SEy","Time"
"55",0.616225040274819,-0.263964616018526,0.288062078858532,0.49766127051623,0.48459809827018,0.254354371044731,0.0389686047354174,0.0252450574420283,0.11384038548014,6.93522095680237
"56",0.773097822172436,-0.188889626074875,0.264777528394508,0.498652649739896,0.449080432051663,0.296012137410543,0.0371077914931772,0.0270470880818308,0.114771399694266,7.86298894882202
"57",0.458841185034147,-0.213083571286603,0.242668416944412,0.516673649346291,0.474063851930987,0.251551367630164,0.0386733878084461,0.0256611550261712,0.094187511244375,7.06489396095276
"58",0.648420694679467,-0.267937653221283,0.340710922153235,0.499373205536534,0.486891821272683,0.287440933748263,0.0396630916974104,0.0287417456277908,0.116630333263438,8.44601488113403
"59",0.562020597418501,-0.133923361354497,0.272750865667885,0.527732779237809,0.483563376383688,0.254041863366394,0.0395777419738084,0.0258991586129878,0.120891207223273,7.9608941078186
"60",0.633201099057296,-0.15547229193264,0.363020186731254,0.511481214717743,0.514037098723345,0.292201384502785,0.0411035443135444,0.029023338869213,0.0926430816953111,7.00351595878601
"61",0.813610602057477,-0.192803053279647,0.316272517418927,0.539039629400897,0.459150529579421,0.30804292426365,0.0389732621542475,0.0303291766184251,0.117200366009289,8.33960509300232
"62",0.577551540038576,-0.246038669263155,0.313669920398836,0.494088842191036,0.462636791755964,0.298832800311045,0.0377399144577526,0.0291486485525195,0.0920892090048655,7.94208121299744
"63",0.65878612993475,-0.256549404687334,0.31687058224053,0.484518685527996,0.464761283377454,0.277520586166295,0.0375098981339528,0.0262640327528051,0.112171297688176,7.30003190040588
"64",0.776896524090898,-0.172592028231124,0.269430599295868,0.489290292442483,0.460249946564592,0.262003948523425,0.0374028847989846,0.0252372866415591,0.114912527207371,8.8605809211731
"65",0.599212892855214,-0.197834314816082,0.278039887716936,0.490083416340717,0.558712347118969,0.294107948642779,0.0427339005282053,0.0278189835228747,0.100771054890839,7.2792181968689
"66",0.669774841866289,-0.274028535449662,0.306143680916197,0.480464360134998,0.48411494858142,0.30206313503086,0.0388323786243233,0.0291774017403179,0.0962072994486034,7.53578281402588
"67",0.666605547336083,-0.150736824887951,0.318600211837884,0.494437124790485,0.494769658812387,0.286257943572262,0.0394504108282209,0.0277804323007439,0.0930944314729179,8.38594007492065
"68",0.631572029441885,-0.305871481408819,0.322833162749518,0.520574591790527,0.492127610257624,0.328027356385113,0.0399672015671236,0.0307169009333117,0.0982650555893809,7.57304406166077
"69",0.649327804527363,-0.210235186284578,0.292611727630337,0.503755100706269,0.478180208690301,0.328998140235702,0.0390121820567245,0.0309867463378859,0.0972683352094512,7.45261883735657
"70",0.530024487495411,-0.152325616831107,0.306524954229355,0.491497109952664,0.56436796818024,0.308948530141598,0.0432284589208057,0.0294119571849209,0.0951173120374528,7.18666481971741
"71",0.795639056657339,-0.207000894395507,0.3142943196502,0.501425473332081,0.47015330027445,0.282129232894159,0.0384828334722092,0.0269741144529339,0.114452778188795,7.72495007514954
"72",0.740382238819498,-0.182436763220346,0.324344523667381,0.535520256522019,0.43769726364353,0.30460459069144,0.0381448995680689,0.0310837809028885,0.118771321827334,10.3255100250244
"73",0.687100931234999,-0.248841204688075,0.33825482959567,0.487696767276357,0.477276367847089,0.317827510483336,0.0383975036215524,0.0307975608444424,0.101717256577939,8.65684080123901
"74",0.619377508369451,-0.195854770731885,0.297299805772321,0.51783801941434,0.553875685993355,0.309998540184226,0.0432377500562597,0.0305310328460854,0.0907787983216658,8.71915602684021
"75",0.456938114428216,-0.234838518811974,0.342399954773792,0.540584789174514,0.431029322152459,0.301383288141887,0.0386839366599598,0.0335922361586505,0.0916450051082599,7.78512811660767
"76",0.522133144378355,-0.0969296806635699,0.288718143689206,0.513977021879142,0.440519807713457,0.291731568054306,0.0371270038604316,0.027701640047232,0.0964723965156456,6.77031493186951
"77",0.512330891603879,-0.212111963928182,0.288237165223584,0.507600064139452,0.497968501368391,0.247309705199555,0.0405175614332144,0.0267699827984815,0.113737565484905,6.88019204139709
"78",0.696016711181391,-0.169153086802143,0.374129869511279,0.498149951191129,0.496964554934185,0.312147450851997,0.0399850829788292,0.0292315498663814,0.103415742343286,7.58628296852112
"79",0.572441940240789,-0.154345818547048,0.328235957622197,0.505030157113511,0.429077613917503,0.293226887863943,0.0363959738985223,0.0288855933806271,0.0949968219152723,7.9120180606842
"80",0.688894315849028,-0.247355033393035,0.277637297923623,0.485181075697292,0.523555643867322,0.315137339304977,0.0406170557720376,0.0287058423953417,0.0957635895674167,8.40274620056152
"81",0.57983971375186,-0.261755844840755,0.251372327669825,0.479072039264091,0.515745018273523,0.267376721744348,0.0402374664903819,0.0258302808050866,0.108001444691567,6.70291495323181
"82",0.764485685601777,-0.207386834553396,0.282875043602568,0.491253144413325,0.463566455671935,0.263317896935848,0.037758139548854,0.0266186418563069,0.111075686469216,8.45886588096619
"83",0.649633511150215,-0.252937671401743,0.285141488911651,0.48110224355121,0.468923974154273,0.289966698297171,0.0378260803665827,0.0283119399834718,0.109101154623874,8.57292103767395
"84",0.924728542664883,-0.19983329177666,0.306757323169729,0.497455878703827,0.525997806326141,0.283934077860807,0.0410953957124241,0.0274161096028528,0.115363078450061,10.3496091365814
"85",0.513095987874355,-0.222324301307572,0.325619032644344,0.491700662099688,0.482460653946556,0.251255823684738,0.0388462197348985,0.0255788866128145,0.117799426634179,7.30544590950012
"86",0.907267122472847,-0.17171143227263,0.304903025996919,0.521478744133169,0.421742540282793,0.32032809981231,0.0368390033991934,0.0313686192978818,0.133870515751946,10.3443570137024
"87",0.687283566291384,-0.229931578080463,0.269867477981076,0.489495516677384,0.524644825462955,0.293198352399785,0.0408723237747602,0.0286106625974708,0.108865856818767,6.96858906745911
"88",0.595158004517776,-0.178266171237653,0.304071066089451,0.478160481130043,0.534693613139592,0.331614727149841,0.0415450255678914,0.0304490098396573,0.0936731943881845,6.2148129940033
"89",0.580448382267569,-0.19617808091743,0.294666094535498,0.501703352085552,0.542569281294192,0.329674171435239,0.0425688601333496,0.030508431871062,0.093990265412827,6.84076905250549
"90",0.569753877748728,-0.236991250832909,0.32756923202842,0.512483038378152,0.512971782558812,0.291209644823617,0.0407698630380505,0.0279902523510305,0.0924159788211502,6.49546885490417
"91",0.685637079963446,-0.196957657346213,0.299224728430668,0.490035499440264,0.467273226522855,0.288162084211482,0.0381798744582795,0.0272858612768228,0.0934359296782369,6.80735397338867
"92",0.604914131564004,-0.180735787492621,0.362131722783475,0.483286378823277,0.532165463767801,0.340703137633016,0.041197747847661,0.0314478892383085,0.0946907066292754,7.5230770111084
"93",0.501670544142862,-0.199949784404171,0.257142137983985,0.518056105011324,0.466374002331831,0.301832913880039,0.0387409860141482,0.028745139309156,0.0920687089783508,6.51941204071045
"94",0.64324585811993,-0.195779607190817,0.29726836278501,0.501484126885185,0.550319189789883,0.303973740312696,0.0426048063882336,0.0283398690970772,0.0958230385951867,7.23557186126709
"95",0.48173909599263,-0.18297755510202,0.320376526009616,0.512150544825043,0.514386119357193,0.313482021903117,0.0409630536508055,0.0318751090343603,0.100893182035778,8.51978302001953
"96",0.906110039732942,-0.169986689325325,0.297504283130186,0.498142842768323,0.500061415798064,0.267216452258008,0.0397795839986527,0.0272303761301596,0.130966391226324,9.16582703590393
"97",0.54348329167405,-0.171132414305046,0.257822394318939,0.4920641469931,0.4815856679247,0.325507819304979,0.0388653986246359,0.0300537297263839,0.103019110029769,8.74778699874878
"98",0.600435630174056,-0.176051607557167,0.315963723783689,0.516346117340641,0.482879927111569,0.327723537683211,0.0394786660715944,0.0305704336000632,0.0975345431172476,7.15213894844055
"99",0.646119925665685,-0.181696087712456,0.320577369144091,0.455520936681707,0.444807452353785,0.336557087562181,0.0365096716398533,0.0327868789686586,0.106111595342961,7.33828496932983
"100",0.535322635486992,-0.230608882862097,0.272475166440966,0.488695263798657,0.462615904385633,0.290605884208397,0.0374081633881254,0.0269465269479688,0.0962874573941641,6.24865007400513
"101",0.584121294025272,-0.165514415789673,0.270116632513264,0.501076972471584,0.478113773290571,0.243549237426572,0.0385048950547776,0.0253733366691096,0.0981722664468717,8.51731300354004
"102",0.798793830108537,-0.169398305655025,0.333100638088609,0.511424402140955,0.452606002344744,0.258173957387645,0.0381031963953985,0.0263470001370894,0.10863725085591,9.02962589263916
"103",0.751159870565796,-0.249014641390382,0.364851781567655,0.522190954867312,0.536314470732073,0.330053955790539,0.0426709391809777,0.0313870032632858,0.0977972562506943,7.75227808952332
"104",0.574290054007933,-0.152627467650982,0.341468717596508,0.472796591507187,0.541367434526001,0.276510999780033,0.0414384780645699,0.0266506549332181,0.0959858953294512,6.44057607650757
"105",0.451807309556359,-0.232980964406952,0.305110176075857,0.499409974868156,0.528876273957819,0.303275313811057,0.0415550865916319,0.0295807393369197,0.0849367057072354,6.17451906204224
"106",0.698202242739446,-0.243041136513613,0.306214374717199,0.489111941761264,0.457039537591378,0.338176830876443,0.0374802123367209,0.0309678745647487,0.105699907788752,7.86078596115112
"107",0.629219888052343,-0.218702083275512,0.304953436489174,0.523101032546528,0.464920974273778,0.327086241242767,0.0389208209192854,0.0313143794106199,0.0941933103686718,8.0889720916748
"108",0.611225147116527,-0.154028077945398,0.297916929240544,0.506744086185833,0.421333081986922,0.308557940266942,0.0364543177264844,0.0308617561148783,0.094061206184597,8.36532211303711
"109",0.578615085789945,-0.17137496440151,0.261235993714952,0.484154716568082,0.549266469320703,0.301558680333226,0.0420074933829116,0.0281313691275301,0.0951419256753117,6.37253093719482
"110",0.592646850822677,-0.177328077244242,0.310499176114084,0.475489458367732,0.502218764469927,0.325194569207212,0.0394403173933774,0.0296509433866703,0.0851434382928753,7.63887000083923
"111",0.535730241083133,-0.186695103977,0.279675452549069,0.498624567388661,0.517814532378393,0.2962879890978,0.04122645667593,0.0290300498304374,0.0872508822903194,6.66014385223389
"112",0.635815254387198,-0.186121371906052,0.254216209257538,0.488086818387683,0.493360435196896,0.279234245530067,0.0392497815855554,0.0266041903533276,0.0945912746584194,6.85904097557068
"113",0.561839748698816,-0.215262586733746,0.316821177739224,0.506607900166991,0.469034551974587,0.295605147805038,0.0390505130932312,0.0306190786417723,0.106031575710933,7.57260894775391
"114",0.674486450153569,-0.20728787450236,0.326840789893641,0.503812134968366,0.489446236603289,0.299178406780214,0.0399430033473968,0.0304585496334448,0.106742126285222,8.68080401420593
"115",0.652052034242138,-0.177052680407253,0.309428459993958,0.460961037280924,0.584310456581733,0.303994999979396,0.0435223274386565,0.0283139779688747,0.095857892304654,6.79198098182678
"116",0.557185660613254,-0.207597248923163,0.260525116744114,0.495180378060376,0.479961428655504,0.263351317882123,0.0388752571069796,0.0271868033546819,0.102719692228306,7.39707088470459
"117",0.406015629350736,-0.2257508623364,0.231578103449978,0.493499924106595,0.493619380388556,0.32528242404598,0.0393576508119044,0.0300449035172238,0.0868114982097152,5.25098395347595
"118",0.457893200041043,-0.183026653952236,0.284269700329522,0.526475179712634,0.518236990115031,0.269256198771218,0.0417287427328624,0.0275389556049282,0.0915357575282924,6.74148797988892
"119",0.666470784164617,-0.191845312455801,0.262801992150244,0.515785410457688,0.555037474372814,0.25236416408865,0.0431937206209509,0.0265402411112256,0.106414648021598,6.76039290428162
"120",0.71569184951672,-0.184006537189094,0.268658806230033,0.487520668553161,0.569017046135213,0.259509103912327,0.0431771092257218,0.025788065418538,0.110373993287214,6.86735987663269
"121",0.584583225852178,-0.216963235674781,0.273928987095061,0.513746035194116,0.493774333569629,0.226626004459995,0.0399079175623062,0.0240255196945958,0.124935832886335,7.34425282478333
"122",0.525391824509942,-0.133676741376266,0.296533174664632,0.507663579593519,0.513527679304456,0.283455740795814,0.0408300961600601,0.028278348781378,0.0950753756644609,6.46413898468018
"123",0.830385841287109,-0.171190117477669,0.335719247451181,0.486847006176106,0.475383811029032,0.346995169115531,0.0383690012432397,0.0315534664284436,0.113838679734183,10.9815480709076
"124",0.551564776609065,-0.195089084547629,0.383792862236992,0.483492349546538,0.572624975085276,0.348565152332761,0.0433863395665345,0.0313192968658469,0.0793078925022978,6.91717910766602
"125",0.757907154875987,-0.185233923017421,0.286843500798802,0.54147096789589,0.46629055331283,0.250568358225762,0.0393364188905691,0.0267862078660069,0.138443886398249,7.89719390869141
"126",0.690321818867043,-0.307333574724174,0.296959096040617,0.486259224622263,0.52157470149794,0.25913305584877,0.040302242355901,0.0249904712466381,0.102268212542587,8.03042197227478
"127",0.621935875835567,-0.211478100690838,0.312856124602509,0.512727607608071,0.507341393023751,0.362121515273837,0.0404880307984033,0.0319247592077461,0.0890867189330065,6.31293797492981
"128",0.405784989725155,-0.200562383920285,0.326348858439732,0.503353196445601,0.556031613227975,0.285990669725611,0.0427785125445385,0.0270791285927682,0.0903035988163336,5.73976898193359
"129",0.567008316722097,-0.180437210044416,0.34102401434255,0.50096833554261,0.524491250733542,0.28960289139001,0.0410151371711701,0.027435715795632,0.0802601970138094,6.53698492050171
"130",0.655793826558065,-0.253663266238394,0.266621383862837,0.504459637591489,0.499430767539664,0.274958218135624,0.0395570890669332,0.0261924098798422,0.102460625919885,6.74437594413757
"131",0.470826010324521,-0.161987478778019,0.27550727612353,0.501958469406573,0.486662915140337,0.276056265496893,0.0394776544181637,0.0263796788342171,0.0896083609302014,6.11568403244019
"132",0.721334060657095,-0.227580866690057,0.283661789058082,0.512284958095221,0.490481661332596,0.31001397421032,0.0397893678609178,0.0291592320103627,0.106143120780852,7.46889209747314
"133",0.779996789225435,-0.232816427737524,0.265283859160557,0.506332457922369,0.425482721797112,0.280928602690338,0.0365705569550975,0.0289639125602308,0.122016424557091,9.84024786949158
"134",0.585135778559941,-0.175677564596047,0.288627376804398,0.50470612426591,0.480155297862446,0.288748139912364,0.0391903273121589,0.0276189676280542,0.093009776437013,6.81670999526978
"135",0.743928593436058,-0.216758201498369,0.337837698818083,0.506979579646915,0.479134714849741,0.314373377278948,0.0392757091395163,0.0299156645818757,0.122979991354885,9.14394092559814
"136",0.618931254632116,-0.235742681620834,0.330413679781108,0.510795538488212,0.515548343181391,0.317610267618216,0.0409960543192669,0.0290139256324686,0.0970378071734253,7.59519195556641
"137",0.588817043172181,-0.244893931629526,0.324509258163321,0.524454636273567,0.460852628414174,0.34287208738017,0.0387352880285185,0.030914411077333,0.0867164878891658,7.2858099937439
"138",0.690989356978329,-0.229072055813632,0.293025473656479,0.518946591906943,0.453812579831181,0.30791277865026,0.0379501295387602,0.030076628333188,0.116235698613211,8.3080940246582
"139",0.547069534613492,-0.269488110457383,0.288493977774646,0.496238836342767,0.503640352668916,0.289846220010139,0.0398892807423724,0.0275655183571368,0.0937660313302229,6.68104195594788
"140",0.514447230376368,-0.205337862732595,0.266351634164387,0.512809916180742,0.469271723325483,0.269191195345555,0.0382945172670539,0.0265065604150439,0.101253401319562,7.07689905166626
"141",0.65655346269325,-0.227851128683573,0.281539207318916,0.492548749581965,0.507563835987803,0.282093168415748,0.0402185866658378,0.0273627881377613,0.100453528179839,7.68039703369141
"142",0.673898228229207,-0.134411555287752,0.268328812559711,0.508192422360256,0.522805439630437,0.311791017110221,0.041469785952956,0.0295953304460392,0.0998009195652136,8.40103006362915
"143",0.485236645346174,-0.20255930817852,0.288778503456258,0.50298371872606,0.553098102968196,0.269297740885895,0.0425929860989682,0.0261802268248918,0.0988031127554178,6.78317189216614
"144",0.537472143050743,-0.195722700421705,0.308376787211392,0.491102433491424,0.490191702082749,0.309938309314393,0.0393011983533562,0.0286923294132726,0.0851574225798749,6.9135320186615
"145",0.51218173132984,-0.262577779804411,0.316555908895471,0.502862486526104,0.496335261517373,0.311631582602943,0.0399211756064751,0.029544235195209,0.090636376431526,7.12136793136597
"146",0.816333845402578,-0.211375742988851,0.345424781740658,0.498894886851351,0.505698338455966,0.305212784932489,0.0405214107031005,0.0277433748797179,0.121151371383223,9.76085209846497
"147",0.690955958776592,-0.233900551126548,0.346661189905523,0.480460070310388,0.490992180010749,0.301306523013706,0.0386247408847777,0.0269785854166208,0.0909911572613991,7.69540214538574
"148",0.69120109462381,-0.237330172297008,0.334868919486725,0.501759158858379,0.484780877424691,0.293641529142826,0.0392788116811764,0.0283420427572896,0.099062897878768,8.13095498085022
"149",0.723753204760474,-0.174294368939334,0.28916122382069,0.485069114011813,0.499732331300482,0.319958147586504,0.0393503296613991,0.0292179946724974,0.116792611478603,7.51845288276672
"150",0.574951886244161,-0.222204532699632,0.346109044359598,0.490924209122298,0.481040516081004,0.303660207150368,0.0386362229093824,0.0306820023440184,0.10356332506349,7.85808610916138
"151",0.555854674940624,-0.254823094448979,0.337070071594424,0.523733738714752,0.466568906625281,0.315538593230514,0.0393595321017638,0.0307579001446201,0.107945516722271,8.01414012908936
"152",0.511329004125828,-0.141070951775548,0.286587488917802,0.470244162947894,0.469361742256281,0.297436413737441,0.0376017115539227,0.0274836202697897,0.0942113792448174,6.1153519153595
"153",0.764460897952798,-0.174975081408235,0.347095688480134,0.518977297626666,0.581957452240895,0.29114550751457,0.0443372585107668,0.027523041504712,0.102671727776077,6.94523286819458
"154",0.749291582391483,-0.220836706108537,0.328809780350932,0.493783075936422,0.548045869350775,0.296917453917315,0.0423176395840297,0.0291799053881894,0.0944348104426391,7.42246389389038
"155",0.566250976920406,-0.190457688707128,0.306485844954919,0.498198693031338,0.463521308084551,0.26898446992616,0.0379416337452283,0.0272156440239967,0.0982353624451286,8.14855599403381
"156",0.732132437214216,-0.231661626079119,0.319953096187527,0.476344264080721,0.54848598097565,0.271554426101097,0.041777398212995,0.0253110451139089,0.110650372690923,7.52624702453613
"157",0.58340942164321,-0.152446711159369,0.271396243664944,0.49647474658903,0.50709748198508,0.341858742173231,0.0403880188270092,0.0316587824653388,0.094942404643072,7.18613004684448
"158",0.455884818601804,-0.188148689368401,0.285913166035208,0.487449442641497,0.449087069455827,0.280523254653766,0.037156593753782,0.0291677737257133,0.0985014698178159,7.55179381370544
"159",0.553972216964898,-0.196159027218849,0.288759201982064,0.519121734336482,0.485691307097647,0.296502709917737,0.0399604541259244,0.0293639367785636,0.110806312883184,7.75321316719055
"160",0.638442746102242,-0.286630516847524,0.312821615109182,0.476874195205393,0.494379357858146,0.332272972695432,0.0390477776934998,0.0305901729859917,0.096672939484221,7.61094093322754
"161",0.663693420839056,-0.153876903140403,0.278064848789915,0.504070886491412,0.57375435635957,0.305682791865342,0.0438108184858076,0.0285340895935415,0.10900810813624,6.80399394035339
